,Ticker,volume
2218,PRTS,370698791.0
8122,DFAE,370395450.0
2545,OPRA,370161168.0
1754,SHOO,369346959.0
9831,RARE,369264535.0
3582,PMT,368932489.0
3227,PFFD,368394475.0
9704,AZTA,368390647.0
9550,MLI,368272101.0
9527,ACDC,367483461.0
6891,HESM,367417299.0
5310,GUNR,367362706.0
2969,GORO,367271934.0
1043,INBS,367048080.9001
3659,BUFR,366790455.0
9984,VVR,366748068.0
4145,ALLE,366487765.0
7346,USAS,366423731.0
1197,ACIW,366339267.0
9945,VTLE,366023843.0
4183,VFF,366005230.0
1922,MNDY,365807506.0
2575,QD,365629212.0
7083,SRCL,365322034.0
7900,UDMY,364491570.0
9355,GBIL,364246451.0
6260,AMN,364031911.0
5621,EPI,363947070.0
7948,OGI,363741465.75
8841,NAD,363637591.0
3313,CDXS,363477524.0
2531,ASTL,363177594.0
6631,KMT,362365573.0
1873,OSUR,361878900.0
1928,FFWM,361696813.0
9353,IAC,361585106.0
8240,FIXD,361213772.0
3288,H,360440683.0
375,HEPS,360029103.0
9490,CARA,359049374.0
4800,BIVI,358749115.59999996
5413,DRS,358704047.0
3933,PCY,358641357.0
2134,GNK,358597645.0
3779,BBLG,358587172.9204
9844,SPT,358505944.0
446,PH,358434726.0
8200,TTC,358245372.0
5501,MAA,357697348.0
10853,BENF,357582787.225
3345,RDVY,357522503.0
10014,PECO,357407134.0
10464,IXC,356663093.0
6300,MD,356597843.0
8427,VCYT,356512203.0
2952,ERX,356435110.0
8078,BMO,356232227.0
443,DXJ,356155766.0
2496,UNFI,355647361.0
5129,IDYA,355473902.0
9522,VRNA,355311771.0
6386,NVDS,355266545.96
2542,CLRO,355170365.0
3123,PYCR,355017011.0
5267,EDBL,354707983.59029996
8004,VERA,354674663.0
7887,LPG,354272512.0
9101,PAYC,354049962.0
11016,WDS,353541445.0
11086,NR,353026284.0
5994,NUS,353024024.0
1576,MMV,352981368.0
1953,AMCX,352916223.0
4493,BSCQ,352697417.0
5654,RYAM,352153000.0
3135,PLX,351562343.0
362,SMPL,351507719.0
8571,HOLO,350814530.54
3819,TSEM,350338924.0
6334,ASPI,349697461.0
5826,QDEL,349311677.0
8212,MAG,349224728.0
10880,IVE,348689743.0
6979,ATEN,348576689.0
20,WKHS,348468674.3499999
10844,DYNF,347300729.0
9957,EYEN,347182902.0
4588,BL,346790162.0
9256,TPG,346355192.0
8931,NWBI,346028530.0
8172,CALX,345682398.0
967,MHK,345614624.0
2063,CLDX,345570082.0
159,IMAX,345217735.0
3171,ASC,344973338.0
1659,KLG,344912757.0
1246,GNS,344126624.1000002
10040,IDEV,344051807.0
6724,PSTX,344001210.0
5774,DSX,343833537.14919996
454,URI,343330034.0
10564,SB,342840047.0
2113,BRCC,342821139.0
2013,HCC,342529610.0
10245,YELP,342490195.0
8461,MSI,342377687.0
3648,DFIV,342280846.0
5368,LH,342195882.0
9348,LIDR,341812773.10029995
7733,LEV,341777135.0
253,KAR,341711690.0
8538,KODK,341385811.0
4452,IGLB,340931255.0
10794,FIBK,340798466.0
8292,HXL,340591997.0
5516,AGCO,340536835.0
8369,TBF,340050664.0
9800,PCRX,339687298.0
3642,CGEN,339611876.0
365,SDVY,339204190.0
10213,SPHD,338993023.0
3689,PSN,338973365.0
9098,GTLS,338434185.0
8922,MASI,338320768.0
10170,SLS,337751127.0
412,XPOF,337294179.0
4821,LWLG,337160349.0
2584,MOD,336905068.0
7496,ZIP,336836250.0
6348,ALSN,336432461.0
5607,MDXG,336378935.0
2211,FSCO,336280050.0
3803,ACON,335525121.5
1801,SDRL,335145459.0
1958,SNDR,334793102.0
3429,CINF,334404616.0
2711,DUHP,334046181.0
7687,BKYI,333652522.7231
10759,BPMC,333548459.0
5013,ALVR,333535062.0
1950,JPC,333423343.0
10747,PII,333217613.0
3332,WIX,333100622.0
583,NXL,332654372.0
319,UBSI,332397603.0
318,HQY,331882650.0
3876,STGW,331704415.0
10944,AS,331588950.0
8757,BLV,331534472.0
7383,TTMI,331383953.0
2036,MC,331366062.0
6741,FNKO,331298457.0
156,LADR,331030811.0
6775,PDSB,330576472.0
9147,CIM,329878794.66569984
90,MYGN,329481400.0
2697,BC,329363798.0
9837,NVEI,329185507.0
11054,FTS,328700462.0
1939,TNL,328683892.0
3381,MLKN,328485544.0
10303,STRO,328382336.0
7512,BCAB,328127898.0
9144,J,327995347.0
4762,VB,327262919.0
3112,CWEB,326825311.0
9502,GOF,326811875.0
10177,GROY,326801483.0
9190,GLDG,326480432.0
3286,HCSG,326407399.0
2629,AAXJ,326188917.0
9392,VIST,326107493.0
3314,EHC,325932132.0
8679,TMCI,325929379.0
8473,GIII,325677824.0
8353,GIL,325658424.0
4382,AXNX,325470861.0
5581,TLS,325424943.0
1389,CTCX,324822142.0
3097,ADD,324731069.0
1599,CHRD,324176685.0
3425,REET,324022246.0
3628,AGRO,324001346.0
9450,UHS,323353444.0
10951,MEGL,323246064.0
4496,DOX,323149542.0
2262,GSG,323005435.0
7351,LRN,322009744.0
2548,SSYS,321213575.0
1472,CGGO,321188835.0
4741,TKO,320961818.0
1206,DTM,320845097.0
1466,GBCI,320734711.0
5318,FAF,320591956.0
5502,NYMT,320239446.5
5569,WERN,319884471.0
75,UTZ,319434063.0
5098,PERI,319191957.0
3368,SLNO,318756157.0
6417,PFS,318208602.0
6077,EEMV,317709099.0
346,LNW,317199755.0
4494,AXON,317108010.0
1482,PTPI,317105081.5
9096,AVA,316552597.0
7147,DPZ,316497351.0
6291,CLBT,316264500.0
628,WMS,315931042.0
10889,HCTI,315104372.29999995
8517,FDMT,314955959.0
6691,VRE,314314675.0
2345,POAI,314171970.0
273,OABI,313382545.0
4806,KVYO,313185591.0
7425,DUOL,312779490.0
8186,CRDF,312578508.0
6305,EWL,312358316.0
6977,ADV,311879195.0
7127,PKG,311736115.0
4140,ECC,311699901.0
8247,DBA,311625600.0
927,INVA,311460803.0
8395,BTSG,311084153.0
7686,LCTX,310868538.0
6820,BLK,310701535.0
161,METC,310508582.0
1337,ARKF,310499932.0
7177,WCC,310383326.0
10207,CETX,310352226.04359996
8419,CAR,309911047.0
1951,GRI,309867551.5058
5648,FRPT,309183089.0
1989,DNP,308857544.0
6341,RPM,308715951.0
9313,PB,308589689.0
6011,KN,308208298.0
10600,WHD,307873317.0
8691,EXFY,307814641.0
3732,DDL,307574431.0
5241,CMRX,307341830.0
3568,GMAB,306962989.0
2919,JAZZ,306960022.0
7122,CBRL,306955430.0
1792,NVG,306944183.0
4717,VO,306942403.0
2635,IGR,306845155.0
5061,RGEN,306771865.0
1830,ACRE,306120109.0
959,DFEM,305978995.0
6236,ICLR,305976387.0
1092,TGL,305938991.5572
6322,NRIX,305404400.0
8451,ZLAB,305343445.0
123,LPRO,304952376.0
7558,IYZ,304882162.0
2856,PRME,304870167.0
7043,FNV,304737982.0
1495,ATAT,304726567.0
7011,ABC,304723843.0
1539,GAU,304597351.0
1802,ARVN,304500770.0
8976,VNM,304488643.0
9132,RYTM,304454070.0
9857,KYMR,304380771.0
9299,ALXO,304303849.0
863,DAY,303806538.0
2129,FMX,303624743.0
7497,XMTR,303559892.0
1964,ADCT,303338695.0
8277,BWXT,302772914.0
2652,ZG,302711375.0
1226,DVY,302688757.0
6622,NOMD,302499091.0
9542,CONY,302327204.0
3625,LEA,302188795.0
2162,NVDD,302163563.0
10281,FWRD,302130517.0
10523,API,301848841.0
3666,HUBS,301723125.0
11119,TRNO,301709417.0
4375,SDIG,301680675.0
941,FLTR,301559764.0
8312,LXU,301171333.0
5210,IUSV,301070436.0
5456,SF,301016582.0
1354,STR,300822767.0
7778,VINE,300769404.0
10677,INZY,300644028.0
6065,CRMD,300538009.0
3102,EHAB,300430542.0
68,ENV,300270544.0
2550,SUB,300093726.0
10324,KOD,299430866.0
3754,CPOP,299346427.6
274,ACCO,298950537.0
2843,ANY,298809395.1434
7399,MAPS,298634292.0
354,ALEC,298583821.0
6838,AESI,298439374.0
9126,AVUV,298319855.0
1279,TH,297969626.0
4285,VRSN,297730829.0
1915,OTEX,297262507.0
9614,AXTI,296976193.0
6374,QTWO,296967653.0
2041,ZYME,296916409.0
8499,RVTY,296309486.0
10644,AIRE,296139185.0
9127,CSLR,295523515.0
7819,MRC,295355957.0
5131,MDIA,295017268.0
3177,INSW,294909737.0
7104,HDV,294735058.0
9178,PFLT,294234160.0
2558,RERE,294116396.0
9292,EWQ,293723595.0
4703,VSTO,293667925.0
3836,DFAX,293536311.0
5708,BLDE,293361720.0
6060,CEIX,293321766.0
7010,MTUM,293039128.0
8709,AVT,292999282.0
4680,RSKD,292656631.0
6742,DENN,292545401.0
506,LMBS,292189103.0
5245,SNBR,291931078.0
4091,NN,291772561.0
8125,PLRX,291685191.0
6210,BZUN,291683011.0
8346,NZF,291116817.0
8792,FRT,290879799.0
310,OMER,290642163.0
4314,JELD,290320206.0
9686,ENR,290308628.0
5556,FNDE,290266632.0
8607,GSBD,290207900.0
2379,NCMI,289788042.90000004
8086,ACLS,289596348.0
3954,VRNT,289552423.0
8388,SNX,289501535.0
7376,SLF,289050591.0
9768,DEO,288867947.0
7013,WBX,288613862.0
5619,HRMY,288585305.0
1417,DBEF,287383790.0
718,GPCR,287362337.0
9855,BIRK,286497409.0
2771,RNAZ,286296639.3857
6670,OCSL,286163343.33309996
2232,AGIO,285900287.0
5634,BECN,285863297.0
4864,CAPR,285773599.0
1414,DGRW,285508711.0
3753,IBIO,285352742.35
1666,RAMP,285295502.0
3264,OMFL,285057845.0
9273,MTEM,284772091.6667
7444,SPHR,284754507.0
5606,IYT,284659955.0
6530,SEM,284287018.0
6537,IVVD,284280506.0
7201,IMPP,284142957.3995
5484,WNC,284069341.0
1180,ATSG,283981243.0
8417,RGLS,283612609.0
1095,AMBA,283415735.0
1360,FLJP,283340533.0
5085,SSP,283028826.0
11022,SNCY,282808716.0
5846,CMTL,282641206.0
1862,ISTB,282492869.0
5001,JQC,282113190.0
4399,CRL,281873333.0
8306,EPR,281727659.0
10914,FNDA,281494881.0
9937,IBDP,281332150.0
3163,AX,281158720.0
7573,DBO,280634676.0
3540,EOLS,280616666.0
10484,PHAT,280441942.0
383,ELME,280285598.0
4713,SBGI,280244032.0
3678,COCO,280207491.0
9027,THO,280067835.0
572,UCON,280006118.0
5158,GPMT,279841082.0
2681,AMDL,279810787.0
3835,DFCF,279698914.0
1851,CYRX,279574730.0
1807,PRTA,279543517.0
5326,FOSL,279128665.0
4718,AN,278946478.0
9015,OIH,278794230.0
689,EXG,278274533.0
5512,NEAR,277636770.0
3303,SPB,277418786.0
340,MXCT,277181675.0
17,VECO,276607302.0
5242,MYO,276286954.0
8016,AHR,275668358.0
898,FCF,275545590.0
9812,MMYT,275505191.0
9480,NVRO,275268370.0
3551,AMPX,275084306.0
4088,SBCF,275011602.0
2201,NTCT,274613804.0
4353,GLT,274600178.0
9419,PROK,274507322.0
5149,HAO,274378520.0
10295,SPRB,274352047.0
6167,ARAY,274170034.0
1566,OSW,273995360.0
5886,REGN,273881387.0
1508,URNM,273599892.0
9988,APAM,273499791.0
425,VIK,273378483.0
8822,PTY,272929056.0
8204,HCAT,272843728.0
6655,SEIC,272608127.0
3752,EZPW,272584215.0
5278,CMRE,272526504.0
6572,OMCL,272397762.0
10180,MPWR,272343516.0
10766,CNSL,272316474.0
4938,TRMD,272277398.0
1845,XELA,272110290.21000004
9740,KOSS,272037363.0
5417,CMP,271878723.0
9555,GSL,271596515.0
10491,CAL,271320438.0
5497,SPNT,270968493.0
3509,NCR,270951231.0
1198,CIBR,270937140.0
6753,BNO,270431117.0
5550,TAC,270016393.0
10812,BVS,269994271.0
6137,CBSH,269751211.35999995
2554,EWTX,269735338.0
5738,HWC,269703037.0
1776,VGT,269384429.0
5972,CCRN,269138657.0
4544,NVDY,268869949.0
5230,VLRS,268832924.0
4460,FMS,268474636.0
1066,DOLE,268204537.0
5134,LOGI,268120020.0
8297,SMSI,267760187.5
6217,DESP,267756993.0
10259,SIL,267594404.0
748,PLAB,267406408.0
8322,BIPC,267288604.0
10672,PLL,267066935.0
3164,EPAM,267004284.0
5119,AMPL,266932850.0
7684,SFNC,266917259.0
6687,NCZ,266842073.0
1748,SPWH,266725010.0
4887,FFIN,266607421.0
9105,MUX,266531901.0
2616,PSNL,266502384.0
8887,GAP,266175973.0
9431,PNFP,265924960.0
9802,RCAT,265589278.0
6776,ZH,265483355.66609997
7119,BR,265448551.0
9906,NGL,265447386.0
8595,HLLY,265333710.0
3333,PCSA,265332309.3
8316,SITC,265132997.0
3321,MGOL,265090394.49999994
7437,BRKL,264904738.0
2740,PPBI,264862783.0
745,VS,264636732.25419998
4036,MRCY,264375618.0
4802,ACLX,264282449.0
675,WTW,264132996.0
5667,SON,264095197.0
5554,LIVN,264091272.0
3692,BSM,263691414.0
6131,INSP,263589922.0
4851,HRYU,263330656.0
3271,YY,263293687.0
4095,CVM,263206776.0
8855,DTC,263151045.0
4746,RYN,263101076.0
5876,IUSG,263094307.0
8093,COOP,262975026.0
9601,FFIV,262839499.0
700,MIRM,262821577.0
9247,VZLA,262547118.0
948,BPTH,262533055.75
7713,DXD,262431448.0
10871,SVOL,262375574.0
9456,GAB,262332885.0
2582,CING,262221851.4583
7815,TKR,262140333.0
5608,CGCP,261986056.0
8317,AXS,261814679.0
4900,OLMA,261532345.0
7219,LGHL,260903931.16
7283,SOLV,260738011.0
1255,EWCZ,260419575.0
3508,SSTK,260403019.0
2507,VERX,260011954.0
6656,SLGN,259978836.0
2234,NJR,259672194.0
5299,EDV,259486650.0
1025,RAPT,259387977.0
4706,WING,259387077.0
9582,JKHY,259370648.0
777,RTO,259259827.0
3877,IMMR,259131169.0
3997,EMBC,259047844.0
7646,ANSS,259040482.0
8912,ADEA,258885595.0
6045,IBTF,258823839.0
1573,MSGM,258619518.6
6408,LBPH,258591955.0
5839,RBBN,258190165.0
4675,VPL,258175000.0
9615,WGO,258055558.0
4495,FORM,257782157.0
4253,SHM,257736103.0
6695,PDO,257713271.0
49,FCPT,257483529.0
818,EIDO,256987848.0
9337,GKOS,256732970.0
521,ONL,256275086.0
7834,SPHB,256262610.0
9894,NFG,256205259.0
2108,SGMT,256025336.0
5465,GETY,255882993.0
4524,PI,255829848.0
8577,CLRB,255710209.0
9233,OSK,255702131.0
9203,ELP,255687238.5
10931,PRCT,255535176.0
7396,FUN,255498760.0
9437,TSE,255332257.0
9415,FDN,255238026.0
3730,WST,255152892.0
4412,CGXU,254924672.0
9793,VERO,254917278.0001
431,EXAI,254838776.0
450,ANGO,254833831.0
2905,UPC,254314870.6666
1443,SSB,254028436.0
546,POST,253815305.0
4678,MESA,253662908.0
10934,FRGE,253354450.0
4159,TRTX,253037393.0
4453,PMVP,252912300.0
73,ATKR,252842614.0
4094,NIU,252269754.0
6309,ATRC,252228615.0
7561,IE,251989200.0
7538,LFMD,251753464.0
871,CRUS,251509916.0
1533,VDE,251445567.0
732,LUCY,251334375.25
1159,OPTN,251232657.0
232,ENOV,250963864.0
8838,AMP,250849510.0
6828,DRUG,250761219.6
1204,AMPY,250699674.0
8889,SVV,250287477.0
8656,XYLD,250160820.0
1438,BLCO,250074734.0
10179,ETHU,249956672.0
3771,PHIN,249896102.0
5829,NABL,249791332.0
6589,NCV,248182668.0
8670,ASAI,248031665.0
10423,ORIC,247870933.0
4607,MTSI,247673311.0
9624,MIDD,247645772.0
8418,TUYA,247542996.0
9964,DOMO,247206371.0
9867,STOK,246803933.0
1408,HYT,246658933.0
1493,ROP,246623188.0
6978,GWAV,246581632.9276
5641,BJDX,246423613.1977
9052,NRDS,246379737.0
530,WOW,246123367.0
719,ATHM,245993131.0
5691,MBI,245793560.0
8940,KSA,245737459.0
10814,KREF,245695800.0
2055,ITA,245613964.0
1886,BDJ,245549960.0
5424,WAFD,245390430.0
2378,HDSN,245231300.0
5188,KLIC,244837466.0
2302,BOH,244627864.0
5058,MRUS,244327827.0
2943,MOH,244270061.0
6615,MDAI,244259084.0
5690,GSIW,244167034.0
526,SWBI,244051239.0
9200,PXLW,243852209.0
7812,SISI,243732570.5
7991,AAON,243137189.5
345,VFH,243117068.0
4230,ECH,242764840.0
1899,HROW,242737878.0
1213,AVY,242676288.0
7880,AUB,242643233.0
10885,CFR,242601921.0
9745,TOTL,242567034.0
7843,RGNX,242465272.0
3128,CNNE,241917439.0
1063,ARW,241770278.0
961,TIMB,241690006.0
3257,NOBL,241497613.0
4965,VANI,241429969.0
5726,IYE,241385125.0
4310,ITRM,241333332.0
5853,INTA,240881069.0
483,DFAU,240296227.0
1706,EFAV,240187982.0
9717,CRS,240143760.0
1536,SKYW,239880109.0
8447,NMHI,239757828.0
9136,VONV,239258297.0
6611,IFRX,239065129.0
1017,DFSV,238873779.0
2602,VBR,238604131.0
610,PHK,238552601.0
3515,SIMO,238531419.0
5387,SPTM,238454592.0
10837,CEF,238383489.0
164,SJT,238084987.0
9652,RCI,237893390.0
2268,IWO,237891184.0
8663,BKH,237808123.0
6490,CYBR,237744564.0
750,VYGR,237554337.0
4772,LDI,237540955.0
3662,BPOP,237258283.0
3352,SWI,237097295.0
7742,PCTY,237027448.0
10801,AVNT,236903638.0
154,ORMP,236850622.0
2696,TARS,236438470.0
7473,IDXX,236234747.0
9421,RDNT,235995546.0
5292,GDOT,235899062.0
10221,DXLG,235863616.0
9546,ARBK,235570090.0
11107,SSL,235460125.0
4128,BLRX,235372450.0
8583,CDP,235296297.0
10469,KTB,235253587.0
10571,ASND,235240466.0
10100,EWS,235200510.0
3680,TBBK,235152941.0
608,NUV,235125178.0
5373,ESNT,235081651.0
7031,QNCX,235047903.0
10414,INOD,235035832.0
5038,BBDC,234973194.0
9324,SNTG,234774298.0
9463,KYN,234730219.0
8731,MSCI,234706612.0
2094,BIP,234643891.0
5321,HUBB,234619609.0
832,GSY,234512414.0
6757,ABM,234503273.0
10754,VTGN,234365620.8
4416,VITL,233823704.0
1849,AQMS,233501996.0
7912,JRVR,232823780.0
6292,STE,232809032.0
4153,SDA,232520051.0
8484,LGCB,232426364.0
10940,TLTW,232329495.0
1082,VAC,232146189.0
9755,WLK,232040199.0
9790,HKIT,232023619.0
9406,TRN,231663656.0
1852,IGF,231353182.0
9585,CYTO,231219558.8
9277,XNCR,231150430.0
7485,OMH,230951734.0
10294,WEBS,230855823.0
2866,CHH,230774899.0
3168,LICY,230352032.125
3569,NMIH,230125861.0
6690,OMGA,229650779.0
10524,HUBG,229621156.0
2386,ARCT,229375366.0
3671,MSM,229343365.0
3040,TWI,229233509.0
9804,XAIR,229055012.0
10656,VTEX,228561779.0
875,GATO,228445251.0
4439,MTN,228370063.0
9913,WKC,228341507.0
2741,CMPS,228338795.0
8600,PHR,228171054.0
7228,BIZD,228107700.0
10233,TKC,228063365.0
4179,CRKN,227917242.2899
7715,JFR,227856400.0
5658,RRX,227772428.0
1172,IEX,227686138.0
9762,DCTH,227647091.0
5316,IBDQ,227642426.0
3086,RETL,227633216.0
7585,NOTV,227630901.0
4400,EQIX,227410168.0
5007,AIMD,227365889.0
6109,CTOS,227122294.0
8636,PACK,226980301.0
5593,VTAK,226888422.7
5256,INUV,226728939.0
1252,RIME,226683137.0
7186,IMO,226676190.0
2794,QNRX,226426697.4165
8633,CRCT,226417674.0
2275,DCI,226197378.0
517,GLDD,226013700.0
2081,ETHA,225944152.0
5000,CRSR,225627611.0
5036,DAKT,225564744.0
3117,JAMF,225193359.0
7224,TCBI,225136689.0
9335,GGN,224864623.0
3911,SWX,224822751.0
2875,IMNN,224764799.0
6258,ZGN,224583749.0
9238,WAT,224492074.0
1315,TSDD,224475572.0
5353,RRR,224396208.0
65,MSTX,224239019.0
8825,BV,224211786.0
1223,OGS,224139237.0
279,AILE,224136191.0
5518,NSSC,224030559.0
9358,BNAI,223976328.0
2858,BWX,223851615.0
3187,GFF,223349008.0
6144,TBPH,223101322.0
4163,PUBM,223077121.0
10448,HSAI,223049859.0
8127,BFRI,222844627.05
1473,REVG,222507939.0
2659,DHY,222481964.0
7513,IBDR,222427044.0
5382,LIT,222334860.0
2724,KALA,222227657.0
7103,SWIM,222119326.0
5907,MYNZ,222103475.0
3450,IMAB,222001332.0
7730,ORA,221869671.0
2715,GEL,221848461.0
6925,JL,221721572.0
4464,APPN,221660475.0
8967,TNYA,221429222.0
4148,STEC,221300974.0
3987,SERA,221275610.0
6192,MNDR,221010679.0
8843,BHF,220874346.0
4054,SOL,220773508.0
9718,NBY,220403376.7057
5629,POET,220345623.0
1233,AMBC,220139757.0
10897,TOUR,220137471.0
8166,REM,220035779.0
10056,CNXC,219625329.0
7562,GLOB,219585754.0
8470,ASH,219558981.0
6190,MDGL,219291920.0
7297,SXTC,219157796.07999998
7142,AGEN,218983148.20000002
4444,SCYX,218890833.0
5043,DTSS,218694491.1334
8852,FNGR,218644129.0
2072,GRND,218597230.0
699,RHP,218369084.0
3974,TOVX,218268013.32
8601,FNA,218086171.0
5578,PRDO,218043576.0
5587,CARS,217989994.0
8154,ONTO,217937870.0
8554,LAMR,217858665.0
8278,SPIP,217781821.0
1044,PSIG,217675022.0
7952,ARLP,217569865.0
7174,NGG,217305619.4607
10921,CMAX,217046280.46649998
10489,MSS,216880777.0
8867,MOB,216787319.0
10315,FLWS,216785374.0
3915,ODD,216521862.0
2247,CUBI,216486851.0
538,ATCH,216293811.0
4902,SUPN,216274777.0
6938,EVC,216213473.0
4201,IWS,215974564.0
9697,SRG,215965866.0
3454,VOXX,215845606.0
1606,WTFC,215827865.0
5968,RBRK,215639844.0
821,BITU,215503478.0
5069,BRTX,215439003.0
2425,ONCY,215203561.0
10262,PFXF,214798387.0
6837,REYN,214679328.0
6010,ATPC,214678494.3
2221,MLTX,214555954.0
1373,BEP,214174261.0
8285,MITK,214094331.0
4474,PRG,213667785.0
10219,ERY,213601775.0
7886,VRCA,213566593.0
9949,NICE,213513274.0
760,EFSH,213290759.4569
57,SANM,213219877.0
7115,INO,213115645.75
7985,FPEI,212772801.0
10740,MATV,212585806.0
221,MELI,212520265.0
8071,INBX,212466829.0
8229,HELE,212366013.0
288,FLUT,212296441.0
2456,SATX,212142261.0
3976,WDH,212116785.0
10486,WLGS,211987148.0
8043,JQUA,211908048.0
10468,XRTX,211752659.9997
9336,IT,211589294.0
5673,JDZG,211565222.0
3471,CGUS,211499711.0
10730,PSFE,211467000.6669
2193,COOK,210941300.0
10821,ESS,210786549.0
6790,NRSN,210581467.0
5639,CNTX,210395799.0
4995,CNMD,210260899.0
7631,MERC,210254236.0
5336,UTHR,209964528.0
4816,PIII,209953056.0
709,MWG,209945808.0
10121,AMRC,209911443.0
4784,GLUE,209676613.0
7549,GVA,209591883.0
5975,WEAV,209509727.0
2177,OBE,209413323.0
1743,BLBD,209285779.0
322,IAGG,209224800.0
7729,HAE,208922790.0
2907,DSL,208651564.0
4125,AVIR,208645458.0
3184,WORX,208304865.39979997
289,MNRO,208156498.0
5731,IMTX,207936873.0
8994,JACK,207784830.0
10836,SYNA,207753946.0
9575,ASLE,207735002.0
151,PEGA,207643008.0
4811,CTM,207499383.0
10551,DSGN,207212290.0
9188,ENSV,207104027.0
3885,ITT,206951702.0
4997,PCH,206839367.0
9518,KNSA,206835294.0
10724,SYTA,206674765.67409998
7249,XENE,206673462.0
1463,BALY,206591846.0
3571,XSOE,206591231.0
9250,SA,206103826.0
3910,DLB,206073467.0
6705,THS,205967974.0
8245,BTAL,205926261.0
7674,TNK,205899454.0
4075,VYMI,205592699.0
762,CKPT,205460900.7
9186,AMLI,205437184.0
9995,NUVL,205420665.0
2012,PETS,205348619.0
6548,EBND,205265777.0
10264,BSCR,205262002.0
10983,TUA,205225914.0
1292,MESO,205219433.5
6552,WTO,205171246.68
5718,TRIN,205117568.0
1277,SD,204976600.0
10079,JMST,204488132.0
9727,DIHP,204431864.0
9687,SAFE,204301992.0
10828,EVER,204072682.0
1777,ATXS,204013244.0
2269,OEC,203780252.0
3372,COLM,203631734.0
4000,QNST,203515210.0
9215,IRTC,203273480.0
10711,AGS,203122858.0
9616,SCHC,202805565.0
1304,AMED,202493542.0
8713,LZB,202323909.0
10275,ERII,202280772.0
11082,IJS,202234443.0
5714,OFIX,202217636.0
11099,EWI,202039847.0
3365,PRIM,201977204.0
1305,STTK,201793964.0
8799,VRP,201733671.0
5894,ONDS,201566572.0
9343,CLB,201372501.0
4297,ARCH,201357103.0
4915,VBTX,201214142.0
9141,BSFC,201067497.146
9779,CHDN,200761969.0
1366,FWRG,200666399.0
3783,RVPH,200600826.0
4263,SEMR,200266531.0
5557,FOXF,200207535.0
7884,BAND,200069261.0
4579,SDY,200054226.0
5404,ATGE,200053848.0
6911,ODP,200029386.0
3748,VNLA,200002947.0
5760,NAC,199976210.0
9032,UMH,199942731.0
1503,JMBS,199937955.0
4040,PNNT,199822207.0
9760,VWOB,199718239.0
7749,BSAC,199620334.0
8572,ORLY,199571683.0
9885,SUN,199538740.0
7933,MCS,199513193.0
5263,BKE,199495710.0
5054,RGLD,199450947.0
10573,PX,199146969.0
3058,MLM,199109693.0
3230,CMPX,198977084.0
1147,KEX,198428512.0
720,STVN,198092671.0
2257,MGIH,197963300.0
6522,CGNT,197943663.0
910,SNGX,197918740.8708
2748,SEER,197696210.0
7554,ABOS,197653746.0
3290,STEP,197633629.0
1202,FA,197436211.0
626,KRNT,197326544.0
9565,BNZI,197261627.3
1411,CMMB,197213412.0
3486,VREX,197118583.0
4454,ALTR,196952523.0
622,BREA,196941667.0
4479,BFAM,196725402.0
6311,GDYN,196492789.0
5547,CWI,196473305.0
2334,ROMA,196458233.0
4417,ATNF,196278491.32819998
5638,VCEL,196134044.0
7207,RMTI,196028323.0
2401,CGEM,195887134.0
3154,HUSA,195824717.0
3488,SAIA,195765174.0
447,RXST,195760996.0
1377,GSIE,195744084.0
4891,ITOS,195742042.0
5052,GMRE,195461330.0
6887,DAVA,195448682.0
4307,ITRI,195230576.0
3791,ZBRA,195198143.0
2653,BLFS,195117088.0
427,IMCR,195028239.0
7654,AZTR,194595114.2668
6858,CSAN,194429033.0
3296,PRGS,194373707.0
1621,IBDS,194348733.0
3088,LUNG,194238375.0
5957,IAT,194228638.0
10127,EHTH,194137555.0
6651,UPBD,194128909.0
9936,EAST,193952182.45
3510,CLEU,193912329.66640002
8858,GGR,193865844.0
400,IMNM,193854971.0
8073,IDCC,193852653.0
2117,PRF,193782642.0
1140,VSME,193778816.4283
9748,MKTX,193484478.0
1295,EPP,193443784.0
6602,DBMF,193426928.0
10795,COLL,193275490.0
9387,EPC,193260847.0
10357,RQI,193223548.0
5552,RNR,193078169.0
10122,MANH,192921655.0
4882,POWI,192847132.0
8627,SCHK,192710087.0
9556,TTOO,192680282.19
4450,VVOS,192483547.28
5196,PWM,192438199.0
8426,AIZ,192348169.0
8239,NAAS,192312963.39999998
4321,SLAB,192303397.0
2574,MTH,192010711.0
6219,HUDI,191921661.0
4792,TGLS,191901272.0
6006,POOL,191221005.0
8997,CAMT,191145945.0
3742,XPER,191014080.0
9524,ANVS,191002931.0
1478,CAE,190659192.0
11115,GRBK,190658143.0
457,TRI,190405455.75449997
8241,AMPH,190320117.0
2053,ABCB,190307988.0
9708,HLI,189863776.0
3108,DRMA,189837715.19480002
8106,KORU,189525805.0
6281,DDC,189457163.0
8384,RSPT,189200648.0
8612,ZIMV,189031399.0
10725,KRP,188953803.0
2783,SKY,188947903.0
3725,QXO,188882808.0
6799,PEN,188822671.0
703,DM,188698929.4999999
1208,REAX,188484059.0
6195,CRVS,188206288.0
10765,RGA,188181035.0
6576,ORLA,188129276.0
7295,TILE,188031559.0
9182,KMPR,187991300.0
4745,CGAU,187841183.0
807,EME,187398874.0
4339,FN,187377922.0
3144,NMZ,187328634.0
1816,NCNC,187086391.34
